"","B1_p_val","B1_avg_log2FC","B1_pct.1","B1_pct.2","B1_p_val_adj","B2_p_val","B2_avg_log2FC","B2_pct.1","B2_pct.2","B2_p_val_adj","max_pval","minimump_p_val","cluster"
"HRAS1",9.5205845519682e-40,0.331192615770972,0.73,0.478,2.48763353758377e-35,1.27698219616249e-47,0.308268053874188,0.696,0.426,3.33662678035296e-43,9.5205845519682e-40,2.55396439232497e-47,6
"RAB7A",2.36439282125657e-47,0.400404435295434,0.855,0.607,6.1779220026613e-43,1.39272970624609e-40,0.300110619105134,0.808,0.573,3.63906344945042e-36,1.39272970624609e-40,4.72878564251317e-47,6
"SPOCK11",2.01992954886546e-27,0.255881310138369,0.29,0.125,5.27787391823055e-23,2.55464002973645e-47,0.44595699861434,0.278,0.107,6.67501893369838e-43,2.01992954886546e-27,5.10928005947294e-47,6
"USP9X",2.71253492899407e-47,0.404221932851392,0.861,0.602,7.0875825159686e-43,1.8123718261147e-44,0.391196795073832,0.791,0.567,4.7355463444551e-40,1.8123718261147e-44,5.42506985798814e-47,6
"FMC11",1.08770913615543e-35,0.31942723785906,0.759,0.507,2.84207520186051e-31,3.02403508773925e-47,0.317970544061759,0.74,0.469,7.90150128075388e-43,1.08770913615543e-35,6.04807017547847e-47,6
"MAPKAPK5",6.66570851574773e-46,0.336869299384711,0.724,0.414,1.74168297807972e-41,5.6255852528298e-47,0.298850357339859,0.667,0.391,1.4699091707119e-42,6.66570851574773e-46,1.12511705056596e-46,6
"NME11",2.33327006352107e-14,0.255067909932071,0.975,0.872,6.09660134897419e-10,8.73824639977574e-47,0.390577042271094,0.96,0.842,2.2832164017974e-42,2.33327006352107e-14,1.74764927995515e-46,6
"YIPF61",2.22103697285808e-33,0.274238848107612,0.73,0.45,5.80334750638088e-29,3.86739151605944e-46,0.282636461388094,0.687,0.418,1.01051072923117e-41,2.22103697285808e-33,7.73478303211887e-46,6
"HACD31",4.98484201164705e-46,0.414318607043736,0.971,0.88,1.30248936922326e-41,2.34001830836637e-44,0.354803029321479,0.964,0.862,6.11423383793049e-40,2.34001830836637e-44,9.96968402329414e-46,6
"TAF9",7.81440954304178e-46,0.398007731331828,0.795,0.556,2.04182706950139e-41,2.55844489703461e-39,0.327228937526784,0.761,0.527,6.68496067146173e-35,2.55844489703461e-39,1.56288190860836e-45,6
"RBMS32",8.27420576037293e-46,0.600158938175977,0.654,0.395,2.16196722312784e-41,9.54735244460686e-23,0.314786379799503,0.53,0.368,2.49462772025133e-18,9.54735244460686e-23,1.65484115207459e-45,6
"TRAPPC11",1.28160769335928e-45,0.40323645410663,0.954,0.837,3.34871274197847e-41,6.09527836221306e-33,0.297672645771986,0.919,0.819,1.59263528326265e-28,6.09527836221306e-33,2.56321538671856e-45,6
"PKDCC1",4.38451099532424e-10,0.418984310515026,0.506,0.392,1.14562887796827e-05,6.42573149501805e-45,0.624657009750207,0.566,0.344,1.67897938233327e-40,4.38451099532424e-10,1.28514629900362e-44,6
"PLD31",6.64069761135459e-44,0.417774923320631,0.921,0.766,1.73514787887084e-39,1.63137528756104e-31,0.325732551547498,0.904,0.794,4.26262048886825e-27,1.63137528756104e-31,1.32813952227093e-43,6
"CDC421",8.87864253064043e-44,0.399629675068151,0.973,0.935,2.31990050683104e-39,4.79413579913495e-29,0.259476038067975,0.971,0.925,1.25265974295597e-24,4.79413579913495e-29,1.77572850612809e-43,6
"ZKSCAN12",1.20930688800707e-43,0.40483396170532,0.965,0.864,3.15979796767369e-39,1.15881714358998e-39,0.342041262020808,0.943,0.858,3.02787331448625e-35,1.15881714358998e-39,2.41861377601417e-43,6
"FADS12",3.94536703067131e-24,0.266730944528163,0.907,0.724,1.03088495144411e-19,1.50173435506672e-43,0.342185688511791,0.905,0.707,3.92388169635384e-39,3.94536703067131e-24,3.00346871013347e-43,6
"ZNF827",7.35155611117153e-38,0.387729472569291,0.832,0.605,1.92088809628801e-33,1.72084560300919e-43,0.393367050070757,0.809,0.606,4.49639747610272e-39,7.35155611117153e-38,3.44169120601838e-43,6
"ARHGEF7",6.3927137243099e-43,0.314613159738674,0.759,0.458,1.67035216902493e-38,4.59275759082786e-39,0.275580175473474,0.65,0.397,1.20004163090741e-34,4.59275759082786e-39,1.27854274486198e-42,6
"TTF1",9.87660460274804e-32,0.296801466107213,0.73,0.466,2.58065801665204e-27,9.38702561455111e-43,0.340760457660092,0.707,0.464,2.45273592282606e-38,9.87660460274804e-32,1.87740512291024e-42,6
"PTPN11",5.68479687007915e-36,0.301746773579479,0.716,0.451,1.48538057418298e-31,1.43225371608319e-42,0.273377494071861,0.676,0.405,3.74233573475377e-38,5.68479687007915e-36,2.86450743216637e-42,6
"MARS",6.78591858925863e-38,0.28626521692552,0.622,0.346,1.77309266818739e-33,1.58002485254728e-42,0.274583637062588,0.584,0.327,4.1284469372208e-38,6.78591858925863e-38,3.16004970509459e-42,6
"MAPRE21",2.2749663416442e-42,0.715596411871438,0.637,0.433,5.94425955408212e-38,1.4275234183583e-19,0.319169062838905,0.526,0.37,3.72997593982839e-15,1.4275234183583e-19,4.54993268328839e-42,6
"DBN11",2.30173458302871e-20,0.250153740690069,0.94,0.794,6.01420229199572e-16,6.10894415168072e-42,0.338123945351387,0.932,0.785,1.59620601739265e-37,2.30173458302871e-20,1.22178883033614e-41,6
"SSBP31",1.31707405809065e-41,0.347137131267475,0.95,0.765,3.44138280638506e-37,1.60680522309632e-35,0.301540952934649,0.918,0.754,4.19842136742838e-31,1.60680522309632e-35,2.6341481161813e-41,6
"SMS",1.5528698244051e-41,0.375010321470767,0.898,0.69,4.05749356418807e-37,2.91008694779832e-40,0.360918043913456,0.853,0.669,7.60376618590222e-36,2.91008694779832e-40,3.10573964881021e-41,6
"PODXL21",5.35154024136526e-27,0.279588310930164,0.788,0.546,1.39830394966633e-22,1.74078055324226e-41,0.29267281774451,0.758,0.494,4.5484855075667e-37,5.35154024136526e-27,3.48156110648454e-41,6
"CLASP1",6.08748440175409e-38,0.303488115365404,0.707,0.431,1.59059879933433e-33,2.43166540679076e-41,0.26661537593615,0.653,0.396,6.35369854140358e-37,6.08748440175409e-38,4.86333081358153e-41,6
"BSDC11",9.98096513457274e-36,0.287848786762916,0.716,0.43,2.60792638001251e-31,6.65753146552213e-41,0.269402754715611,0.651,0.397,1.73954639662628e-36,9.98096513457274e-36,1.33150629310443e-40,6
"RNF441",1.23465102349194e-33,0.266589455870796,0.672,0.396,3.2260196592821e-29,8.37709596702754e-41,0.259080517831553,0.634,0.368,2.18885140522463e-36,1.23465102349194e-33,1.6754191934055e-40,6
"VEZT1",2.35392138726881e-36,0.337173082251132,0.79,0.551,6.15056119279467e-32,8.44602929889443e-41,0.284991683202076,0.764,0.514,2.20686299550812e-36,2.35392138726881e-36,1.68920585977888e-40,6
"LCOR1",8.45498988301472e-41,0.404399772784405,0.826,0.633,2.20920430653292e-36,9.62694353883685e-35,0.294436216118945,0.786,0.581,2.51542407726268e-30,9.62694353883685e-35,1.69099797660296e-40,6
"EXOC51",5.4527323365654e-38,0.316021468366011,0.815,0.547,1.42474443222117e-33,3.15925809563521e-40,0.301006941754279,0.746,0.512,8.25482547808523e-36,5.4527323365654e-38,6.31851619127041e-40,6
"GNAI31",3.7284050409722e-40,0.34325840436953,0.915,0.769,9.74194953155625e-36,1.6907487072008e-31,0.285256433951391,0.873,0.732,4.41775729704498e-27,1.6907487072008e-31,7.45681008194444e-40,6
"MFSD101",4.8889939115522e-34,0.295059421069132,0.716,0.461,1.27744521914948e-29,7.27819227828684e-40,0.298722801782362,0.671,0.418,1.90171886039357e-35,4.8889939115522e-34,1.45563845565737e-39,6
"TRIM22",1.58939838991776e-39,0.397521356134765,0.741,0.492,4.15293905301611e-35,6.83165341169154e-39,0.297785727827408,0.729,0.478,1.78504271994088e-34,6.83165341169154e-39,3.1787967798355e-39,6
"RAB2A1",2.0040611735476e-39,0.368145109392956,0.944,0.863,5.23641144036252e-35,5.73373464547e-29,0.271332647481239,0.941,0.845,1.49816752551486e-24,5.73373464547e-29,4.00812234709521e-39,6
"RAB101",2.30945217158699e-39,0.387517663329503,0.836,0.628,6.03436757913964e-35,9.40321501877288e-28,0.273677832817257,0.772,0.594,2.45696605225516e-23,9.40321501877288e-28,4.61890434317397e-39,6
"TTC37",2.55850478882777e-39,0.379989839537393,0.876,0.648,6.68511716272807e-35,5.38651754694948e-30,0.270428559005743,0.809,0.624,1.40744316984243e-25,5.38651754694948e-30,5.11700957765552e-39,6
"POLR2K1",3.72890443360563e-38,0.358734316678681,0.884,0.699,9.74325439456815e-34,3.26310212388057e-39,0.300643606170187,0.854,0.677,8.52615953948754e-35,3.72890443360563e-38,6.52620424776113e-39,6
"THUMPD3-AS1",5.68710800052774e-36,0.384780076495227,0.925,0.838,1.48598444945789e-31,5.2060300139406e-39,0.344359579259604,0.933,0.828,1.36028358234254e-34,5.68710800052774e-36,1.04120600278812e-38,6
"LRP121",9.2405969882471e-39,0.296126515987702,0.641,0.357,2.41447558705909e-34,6.2616802799159e-38,0.250559412848892,0.612,0.367,1.63611444033923e-33,6.2616802799159e-38,1.84811939764944e-38,6
"ENC11",0.000695582344685632,0.430792596508426,0.56,0.573,1,1.53116271084082e-38,0.609358720377675,0.712,0.54,4.00077504715598e-34,0.000695582344685632,3.06232542168162e-38,6
"MPRIP",4.31349822448564e-34,0.306983877843691,0.824,0.578,1.12707395107585e-29,1.72188920742811e-38,0.314411765902953,0.769,0.535,4.49912431008892e-34,4.31349822448564e-34,3.44377841485622e-38,6
"MT-ND5",2.17992335607737e-38,0.326483539848251,1,0.998,5.69592173709455e-34,5.36931916991515e-31,0.277950690714548,0.998,0.996,1.40294940590713e-26,5.36931916991515e-31,4.35984671215471e-38,6
"TRAPPC5",4.99379657917032e-38,0.359462002369086,0.915,0.774,1.30482910817141e-33,3.36180199717381e-31,0.317573073363518,0.89,0.762,8.78405243841545e-27,3.36180199717381e-31,9.98759315834069e-38,6
"YWHAQ1",7.49809917449828e-32,0.268656540624149,0.988,0.972,1.95917833330466e-27,1.66792163676726e-37,0.266187574093842,0.988,0.964,4.35811244470917e-33,7.49809917449828e-32,3.33584327353454e-37,6
"RHOQ1",4.82921374923529e-37,0.37494949638678,0.716,0.478,1.26182526053769e-32,2.37445870964807e-32,0.293984080642402,0.598,0.386,6.20422316243943e-28,2.37445870964807e-32,9.65842749847055e-37,6
"PCMTD11",9.35441966546725e-37,0.34222383332156,0.782,0.546,2.44421631438994e-32,3.54645148939286e-30,0.250402499115454,0.743,0.523,9.2665230966346e-26,3.54645148939286e-30,1.87088393309346e-36,6
"DDIT3",1.09945250261051e-36,0.325461068620912,0.423,0.192,2.872759444071e-32,9.21547363099162e-25,0.405673422201132,0.335,0.182,2.4079111050418e-20,9.21547363099162e-25,2.19890500522103e-36,6
"UBE2M",1.22669474926417e-36,0.334957333071304,0.938,0.802,3.20523071035236e-32,1.30410412490933e-26,0.265237584428424,0.912,0.781,3.40749366797558e-22,1.30410412490933e-26,2.45338949852836e-36,6
"ARIH11",1.45444350568219e-36,0.339827277835555,0.844,0.604,3.80031543599699e-32,3.64211583678707e-33,0.29413216892517,0.791,0.574,9.51648446994095e-29,3.64211583678707e-33,2.90888701136437e-36,6
"SMC6",8.60495989978099e-27,0.272146137548031,0.739,0.49,2.24838997221378e-22,2.53250792356983e-36,0.279160103828265,0.69,0.445,6.6171899534956e-32,8.60495989978099e-27,5.06501584713968e-36,6
"FAM89B1",1.07256115444645e-34,0.306112991715586,0.832,0.588,2.80249504045313e-30,2.78568013370602e-36,0.279468910378241,0.792,0.564,7.27870362136045e-32,1.07256115444645e-34,5.57136026741201e-36,6
"TAOK11",6.58713149400412e-36,0.355544707492897,0.842,0.668,1.72115158806834e-31,2.55130378732736e-30,0.27883454104174,0.795,0.613,6.66630166590767e-26,2.55130378732736e-30,1.31742629880082e-35,6
"SPTBN11",8.99456859324597e-36,0.582610631462481,0.849,0.746,2.35019082772924e-31,1.73957897693583e-11,0.2739434659435,0.8,0.715,4.54534590883564e-07,1.73957897693583e-11,1.79891371864921e-35,6
"AURKAIP1",1.16555945746054e-35,0.328369439121402,0.961,0.858,3.04549030639863e-31,1.38673469081707e-31,0.269919136043376,0.922,0.828,3.62339907363593e-27,1.38673469081707e-31,2.33111891492106e-35,6
"UBQLN11",1.43098255943448e-35,0.296701987637715,0.813,0.559,3.73901432954636e-31,3.37357524281688e-32,0.251336538747804,0.752,0.519,8.81481475195622e-28,3.37357524281688e-32,2.86196511886896e-35,6
"RHOBTB3",1.17379412523502e-24,0.421832264303447,0.967,0.877,3.06700666982658e-20,1.85103883745435e-35,0.343658707945136,0.953,0.866,4.83657937838447e-31,1.17379412523502e-24,3.7020776749087e-35,6
"ATAD2B",4.24736643749633e-35,0.303371596105518,0.662,0.391,1.10979437645342e-30,1.93924484367906e-33,0.281993103053352,0.574,0.353,5.06705285204901e-29,1.93924484367906e-33,8.4947328749927e-35,6
"KDM5B1",4.33301216568397e-35,0.360976038833734,0.981,0.894,1.13217274877156e-30,1.46839341375917e-33,0.338858473349486,0.955,0.878,3.83676515081133e-29,1.46839341375917e-33,8.66602433136801e-35,6
"USP221",5.75922899477638e-35,0.318110127349916,0.954,0.851,1.50482894404512e-30,2.87874637989777e-28,0.274843039620216,0.919,0.829,7.52187641603487e-24,2.87874637989777e-28,1.15184579895527e-34,6
"SLC39A61",3.41993202701462e-33,0.289573959485695,0.815,0.574,8.93594039338649e-29,6.24374291807732e-35,0.276712871120853,0.775,0.533,1.63142758706442e-30,3.41993202701462e-33,1.24874858361546e-34,6
"ATP2A2",5.01722622372951e-33,0.306061064463375,0.815,0.575,1.31095103999828e-28,7.97222380093558e-35,0.274151735230819,0.757,0.529,2.08306235694646e-30,5.01722622372951e-33,1.59444476018711e-34,6
"EPRS",1.24335121174318e-27,0.326084352375402,0.869,0.713,3.24875238116376e-23,9.04794554665407e-35,0.328719740793091,0.848,0.654,2.36413769188524e-30,1.24335121174318e-27,1.80958910933081e-34,6
"STRBP1",7.367246669033e-34,0.310900304437333,0.788,0.551,1.92498788215163e-29,1.13210062136271e-29,0.252579743950682,0.721,0.493,2.95806571355863e-25,1.13210062136271e-29,1.47344933380659e-33,6
"GNAQ1",1.98939327195077e-33,0.393558828737427,0.774,0.596,5.19808568028018e-29,4.01570526094061e-27,0.28325059217148,0.719,0.546,1.04926362763117e-22,4.01570526094061e-27,3.97878654390157e-33,6
"SMARCAD11",5.26713843098408e-32,0.331994648885008,0.824,0.622,1.37625060063183e-27,3.36407049773774e-33,0.28245548296343,0.8,0.59,8.78997980353894e-29,5.26713843098408e-32,6.72814099547553e-33,6
"TTL",5.72650816640201e-33,0.343995285240244,0.61,0.38,1.49627931879918e-28,6.35170921107875e-29,0.296824576326273,0.578,0.373,1.65963809976277e-24,6.35170921107875e-29,1.14530163328041e-32,6
"UBA1",6.45804449041674e-33,0.288478064850546,0.886,0.702,1.68742244490099e-28,5.22144506245655e-25,0.262450528012041,0.828,0.661,1.36431138036927e-20,5.22144506245655e-25,1.29160889808336e-32,6
"PLEKHA1",8.39052890470294e-30,0.271729484403426,0.676,0.434,2.19236129750983e-25,7.56047619282303e-33,0.262637520156189,0.606,0.377,1.97547682442273e-28,8.39052890470294e-30,1.5120952385646e-32,6
"NSMCE3",2.5335688345038e-22,0.297928717794573,0.566,0.365,6.61996200767497e-18,8.33781738771067e-32,0.25827381520647,0.583,0.361,2.17858830523492e-27,2.5335688345038e-22,1.66756347754213e-31,6
"ARID1B",1.81252551147858e-31,0.318238639525202,0.911,0.77,4.73594790894237e-27,1.06193686473555e-31,0.306225036700726,0.882,0.746,2.77473483386753e-27,1.81252551147858e-31,2.12387372947111e-31,6
"MYO61",1.06904880663359e-31,0.314798206566583,0.793,0.547,2.79331762685292e-27,1.61925433557057e-30,0.304147915450595,0.699,0.488,4.23094965341233e-26,1.61925433557057e-30,2.1380976132672e-31,6
"RABAC11",1.39313100481382e-31,0.31480132673845,0.954,0.87,3.64011200247803e-27,7.0587950182515e-26,0.273847719409526,0.953,0.87,1.84439255031894e-21,7.0587950182515e-26,2.78626200962766e-31,6
"DCUN1D5",2.1829241614654e-31,0.293913104926617,0.871,0.644,5.70376254149295e-27,4.25579297390142e-30,0.267136124572712,0.812,0.613,1.1119961461507e-25,4.25579297390142e-30,4.36584832293082e-31,6
"ZC3H131",1.19136084672904e-30,0.304719454956797,0.969,0.908,3.1129067564183e-26,1.434471796934e-27,0.269555392579854,0.944,0.881,3.74813135820885e-23,1.434471796934e-27,2.3827216934581e-30,6
"RNF51",1.68026356908437e-30,0.296387670043586,0.859,0.657,4.39036067966056e-26,1.2416773601023e-29,0.264266979977262,0.819,0.633,3.24437877421129e-25,1.2416773601023e-29,3.36052713816877e-30,6
"CYB5R3",3.02366425723582e-24,0.275369211965642,0.811,0.654,7.90053233773147e-20,1.82401938870049e-30,0.278300142892467,0.826,0.631,4.76598026073552e-26,3.02366425723582e-24,3.64803877740097e-30,6
"PIN11",2.35879400486511e-22,0.263886250225987,0.927,0.779,6.16329285531206e-18,2.46086384225663e-30,0.275060475624436,0.895,0.736,6.42999113343236e-26,2.35879400486511e-22,4.92172768451327e-30,6
"SMDT11",3.25663437743352e-26,0.285994749131763,0.892,0.74,8.50925996479604e-22,9.95544581766392e-30,0.255920061176093,0.87,0.697,2.6012584376974e-25,3.25663437743352e-26,1.99108916353279e-29,6
"SH3PXD2A1",2.39630546087776e-29,0.319920015812317,0.635,0.417,6.2613065387275e-25,5.06581613597951e-20,0.266485731287,0.558,0.402,1.32364709817009e-15,5.06581613597951e-20,4.79261092175555e-29,6
"HSPH1",4.04928161586883e-20,0.26147006513918,0.77,0.561,1.05803679341037e-15,2.78457728083535e-29,0.284890083545238,0.693,0.481,7.27582197709468e-25,4.04928161586883e-20,5.56915456167069e-29,6
"UBE2K",1.1741582326314e-26,0.303861990358344,0.855,0.692,3.06795804604259e-22,1.90316179865234e-28,0.255342150696241,0.842,0.644,4.9727714636987e-24,1.1741582326314e-26,3.80632359730469e-28,6
"PPP2R5E1",6.73875149817275e-27,0.297071079559159,0.855,0.679,1.76076837895756e-22,6.52077376587965e-28,0.266452788503679,0.817,0.637,1.70381297728669e-23,6.73875149817275e-27,1.30415475317593e-27,6
"CSNK2A1",6.42001797770124e-26,0.290451764804535,0.938,0.841,1.67748649739356e-21,3.47650000902014e-26,0.26539460254028,0.924,0.825,9.08374687356873e-22,6.42001797770124e-26,6.95300001804028e-26,6
"GOLGA4",8.80711554092577e-26,0.312216398161484,0.942,0.852,2.30121121968849e-21,7.02895257555607e-19,0.261891968543593,0.919,0.818,1.83659501846704e-14,7.02895257555607e-19,1.76142310818515e-25,6
"BBX",1.27925380134989e-12,0.254364741640182,0.907,0.826,3.34256225754713e-08,2.02042232079944e-25,0.350760453055773,0.895,0.784,5.27916148201685e-21,1.27925380134989e-12,4.04084464159887e-25,6
"ATF5",6.73426407082269e-06,0.26693928351345,0.349,0.255,0.175959585906526,2.14180168353447e-19,0.506691240740331,0.372,0.223,5.59631361890723e-15,6.73426407082269e-06,4.28360336706896e-19,6
"TNC2",1.87444890986192e-16,0.406290100350913,0.448,0.287,4.89774755657822e-12,1.42967254674627e-09,0.463509640365448,0.495,0.397,3.73559139739333e-05,1.42967254674627e-09,3.74889781972386e-16,6
"HIP1",4.69831864303964e-15,0.283133585161791,0.707,0.584,1.22762367823983e-10,3.57206769560893e-15,0.315966006760457,0.681,0.579,9.33345568185658e-11,4.69831864303964e-15,7.14413539121787e-15,6
"LAPTM5",0,0.770481489821794,0.593,0.007,0,0,0.91483487319193,0.634,0.004,0,0,0,7
"GJA4",0,1.80639049005327,0.316,0.002,0,0,2.33138502178399,0.469,0.003,0,0,0,7
"TIE1",0,1.54810101758356,0.749,0.019,0,0,1.67072774419925,0.745,0.019,0,0,0,7
"TAL1",0,0.659211106016544,0.51,0.002,0,0,0.625168179990895,0.503,0.001,0,0,0,7
"ADGRL4",0,1.63167872181469,0.702,0.028,0,0,1.93749159051779,0.779,0.031,0,0,0,7
"S1PR1",0,0.727649465199045,0.599,0.055,0,5.3730632605022e-237,0.857397993987867,0.607,0.043,1.40392769933662e-232,5.3730632605022e-237,0,7
"VAV3",0,0.880583079289392,0.779,0.112,0,1.24251044550412e-141,0.711128133445133,0.683,0.089,3.24655554305772e-137,1.24251044550412e-141,0,7
"ECM1",0,0.804637650394337,0.555,0.044,0,4.22382438334732e-123,0.471800488359874,0.476,0.048,1.10364307312482e-118,4.22382438334732e-123,0,7
"S100A16",0,2.02676337330805,0.814,0.04,0,0,1.76939230600821,0.745,0.03,0,0,0,7
"NPR1",0,0.458739662847597,0.44,0.016,0,0,0.303417800486843,0.372,0.011,0,0,0,7
"SHE",0,0.743736224963938,0.631,0.003,0,0,0.955612373905997,0.697,0.002,0,0,0,7
"EFNA1",0,1.13660758302991,0.714,0.099,0,3.2859278840683e-192,1.16035940957623,0.669,0.068,8.58580096828207e-188,3.2859278840683e-192,0,7
"F11R",0,1.07926440871301,0.705,0.023,0,0,1.23316141630714,0.71,0.022,0,0,0,7
"RCSD1",0,0.359253606405286,0.357,0.014,0,1.11588352917146e-214,0.364176205755311,0.359,0.016,2.91569207337211e-210,1.11588352917146e-214,0,7
"CD55",0,0.578866768064982,0.445,0.027,0,1.71252694313645e-244,0.486076676837111,0.441,0.021,4.47466164972122e-240,1.71252694313645e-244,0,7
"CD34",0,1.53102141191878,0.596,0.007,0,0,1.87664717764584,0.69,0.004,0,0,0,7
"HLX",0,0.354392199147511,0.286,0.003,0,0,0.676181444870931,0.441,0.004,0,0,0,7
"CHRM3",0,0.395768415935631,0.336,0.005,0,2.85701845262167e-243,0.339071894031524,0.324,0.011,7.46510351485515e-239,2.85701845262167e-243,0,7
"RASGRP3",0,1.50765661714399,0.761,0.004,0,0,1.43843905258551,0.786,0.004,0,0,0,7
"QPCT",0,0.422837159597273,0.407,0.018,0,1.74509266102213e-255,0.409734673871803,0.428,0.019,4.55975261398471e-251,1.74509266102213e-255,0,7
